"sku","sales_channel","amount"
"NA_KLAI_PL-Peacock","linenthings","40.0000"
"NA_KLAI_PL-Pewter","purelinen","14.0000"
"NA_KLAI_PL-Pewter","linenthings","40.0000"
"NA_KLAI_PL-Rose Quartz","purelinen","14.0000"
"NA_KLAI_PL-Rose Quartz","linenthings","40.0000"
"NA_KLAI_PL-Royal Blue","purelinen","14.0000"
"NA_KLAI_PL-Royal Blue","linenthings","40.0000"
"NA_KLAI_PL-Sage","purelinen","14.0000"
"NA_KLAI_PL-Sage","linenthings","40.0000"
"NA_KLAI_PL-Sand","purelinen","14.0000"
"NA_KLAI_PL-Sand","linenthings","40.0000"
"NA_KLAI_PL-Silver","purelinen","14.0000"
"NA_KLAI_PL-Silver","linenthings","40.0000"
"NA_KLAI_PL-Sunflower","purelinen","14.0000"
"NA_KLAI_PL-Sunflower","linenthings","40.0000"
"NA_KLAI_PL-Tangerine","purelinen","14.0000"
"NA_KLAI_PL-Tangerine","linenthings","40.0000"
"NA_KLAI_RU","purelinen","40.0000"
"NA_KLAI_RU","linenthings","30.0000"
"NA_KLAI_RU-Bayberry-46x180","purelinen","40.0000"
"NA_KLAI_RU-Bayberry-46x180","linenthings","140.0000"
"NA_KLAI_RU-Bayberry-46x220","purelinen","50.0000"
"NA_KLAI_RU-Bayberry-46x220","linenthings","120.0000"
"NA_KLAI_RU-Bayberry-46x250","purelinen","60.0000"
"NA_KLAI_RU-Bayberry-46x250","linenthings","150.0000"
"NA_KLAI_RU-Brick-46x180","purelinen","40.0000"
"NA_KLAI_RU-Brick-46x180","linenthings","140.0000"
"NA_KLAI_RU-Brick-46x220","purelinen","50.0000"
"NA_KLAI_RU-Brick-46x220","linenthings","120.0000"
"NA_KLAI_RU-Brick-46x250","purelinen","60.0000"
"NA_KLAI_RU-Brick-46x250","linenthings","150.0000"
"NA_KLAI_RU-Butter-46x180","purelinen","40.0000"
"NA_KLAI_RU-Butter-46x180","linenthings","140.0000"
"NA_KLAI_RU-Butter-46x220","purelinen","50.0000"
"NA_KLAI_RU-Butter-46x220","linenthings","160.0000"
"NA_KLAI_RU-Butter-46x250","purelinen","60.0000"
"NA_KLAI_RU-Butter-46x250","linenthings","180.0000"
"NA_KLAI_RU-Cameo-46x180","purelinen","40.0000"
"NA_KLAI_RU-Cameo-46x180","linenthings","140.0000"
"NA_KLAI_RU-Cameo-46x220","purelinen","50.0000"
"NA_KLAI_RU-Cameo-46x220","linenthings","160.0000"
"NA_KLAI_RU-Cameo-46x250","purelinen","60.0000"
"NA_KLAI_RU-Cameo-46x250","linenthings","180.0000"
"NA_KLAI_RU-Celery-46x180","purelinen","40.0000"
"NA_KLAI_RU-Celery-46x180","linenthings","140.0000"
"NA_KLAI_RU-Celery-46x220","purelinen","50.0000"
"NA_KLAI_RU-Celery-46x220","linenthings","120.0000"
"NA_KLAI_RU-Celery-46x250","purelinen","60.0000"
"NA_KLAI_RU-Celery-46x250","linenthings","150.0000"
"NA_KLAI_RU-Cinnabar-46x180","purelinen","40.0000"
"NA_KLAI_RU-Cinnabar-46x180","linenthings","140.0000"
"NA_KLAI_RU-Cinnabar-46x220","purelinen","50.0000"
"NA_KLAI_RU-Cinnabar-46x220","linenthings","120.0000"
"NA_KLAI_RU-Cinnabar-46x250","purelinen","60.0000"
"NA_KLAI_RU-Cinnabar-46x250","linenthings","150.0000"
"NA_KLAI_RU-Cobalt-46x180","purelinen","40.0000"
"NA_KLAI_RU-Cobalt-46x180","linenthings","140.0000"
"NA_KLAI_RU-Cobalt-46x220","purelinen","50.0000"
"NA_KLAI_RU-Cobalt-46x220","linenthings","120.0000"
"NA_KLAI_RU-Cobalt-46x250","purelinen","60.0000"
"NA_KLAI_RU-Cobalt-46x250","linenthings","150.0000"
"NA_KLAI_RU-Curry-46x180","purelinen","40.0000"
"NA_KLAI_RU-Curry-46x180","linenthings","140.0000"
"NA_KLAI_RU-Curry-46x220","purelinen","50.0000"
"NA_KLAI_RU-Curry-46x220","linenthings","120.0000"
"NA_KLAI_RU-Curry-46x250","purelinen","60.0000"
"NA_KLAI_RU-Curry-46x250","linenthings","150.0000"
"NA_KLAI_RU-Fern-46x180","purelinen","40.0000"
"NA_KLAI_RU-Fern-46x180","linenthings","100.0000"
"NA_KLAI_RU-Fern-46x220","purelinen","50.0000"
"NA_KLAI_RU-Fern-46x220","linenthings","140.0000"
"NA_KLAI_RU-Fern-46x250","purelinen","60.0000"
"NA_KLAI_RU-Fern-46x250","linenthings","150.0000"
"NA_KLAI_RU-Grey-46x180","purelinen","40.0000"
"NA_KLAI_RU-Grey-46x180","linenthings","140.0000"
"NA_KLAI_RU-Grey-46x220","purelinen","50.0000"
"NA_KLAI_RU-Grey-46x220","linenthings","120.0000"
"NA_KLAI_RU-Grey-46x250","purelinen","60.0000"
"NA_KLAI_RU-Grey-46x250","linenthings","150.0000"
"NA_KLAI_RU-Hazlenut-46x180","purelinen","40.0000"
"NA_KLAI_RU-Hazlenut-46x180","linenthings","140.0000"
"NA_KLAI_RU-Hazlenut-46x220","purelinen","50.0000"
"NA_KLAI_RU-Hazlenut-46x220","linenthings","120.0000"
"NA_KLAI_RU-Hazlenut-46x250","purelinen","60.0000"
"NA_KLAI_RU-Hazlenut-46x250","linenthings","150.0000"
"NA_KLAI_RU-Hunter-46x180","purelinen","40.0000"
"NA_KLAI_RU-Hunter-46x180","linenthings","140.0000"
"NA_KLAI_RU-Hunter-46x220","purelinen","50.0000"
"NA_KLAI_RU-Hunter-46x220","linenthings","120.0000"
"NA_KLAI_RU-Hunter-46x250","purelinen","60.0000"
"NA_KLAI_RU-Hunter-46x250","linenthings","150.0000"
"NA_KLAI_RU-Lavender-46x180","purelinen","40.0000"
"NA_KLAI_RU-Lavender-46x180","linenthings","140.0000"
"NA_KLAI_RU-Lavender-46x220","purelinen","50.0000"
"NA_KLAI_RU-Lavender-46x220","linenthings","120.0000"
"NA_KLAI_RU-Lavender-46x250","purelinen","60.0000"
"NA_KLAI_RU-Lavender-46x250","linenthings","150.0000"
"NA_KLAI_RU-Lime-46x180","purelinen","40.0000"
"NA_KLAI_RU-Lime-46x180","linenthings","140.0000"
"NA_KLAI_RU-Lime-46x220","purelinen","50.0000"
"NA_KLAI_RU-Lime-46x220","linenthings","120.0000"
"NA_KLAI_RU-Lime-46x250","purelinen","60.0000"
"NA_KLAI_RU-Lime-46x250","linenthings","150.0000"
"NA_KLAI_RU-Marine-46x180","purelinen","40.0000"
"NA_KLAI_RU-Marine-46x180","linenthings","140.0000"
"NA_KLAI_RU-Marine-46x220","purelinen","50.0000"
"NA_KLAI_RU-Marine-46x220","linenthings","120.0000"
"NA_KLAI_RU-Marine-46x250","purelinen","60.0000"
"NA_KLAI_RU-Marine-46x250","linenthings","150.0000"
"NA_KLAI_RU-Midnight-46x180","purelinen","40.0000"
"NA_KLAI_RU-Midnight-46x180","linenthings","140.0000"
"NA_KLAI_RU-Midnight-46x220","purelinen","50.0000"
"NA_KLAI_RU-Midnight-46x220","linenthings","120.0000"
"NA_KLAI_RU-Midnight-46x250","purelinen","60.0000"
"NA_KLAI_RU-Midnight-46x250","linenthings","150.0000"
"NA_KLAI_RU-Natural-46x180","purelinen","40.0000"
"NA_KLAI_RU-Natural-46x180","linenthings","140.0000"
"NA_KLAI_RU-Natural-46x220","purelinen","50.0000"
"NA_KLAI_RU-Natural-46x220","linenthings","120.0000"
"NA_KLAI_RU-Natural-46x250","purelinen","60.0000"
"NA_KLAI_RU-Natural-46x250","linenthings","150.0000"
"NA_KLAI_RU-Navy-46x180","purelinen","40.0000"
"NA_KLAI_RU-Navy-46x180","linenthings","140.0000"
"NA_KLAI_RU-Navy-46x220","purelinen","50.0000"
"NA_KLAI_RU-Navy-46x220","linenthings","120.0000"
"NA_KLAI_RU-Navy-46x250","purelinen","60.0000"
"NA_KLAI_RU-Navy-46x250","linenthings","150.0000"
"NA_KLAI_RU-Nutmeg-46x180","purelinen","40.0000"
"NA_KLAI_RU-Nutmeg-46x180","linenthings","140.0000"
"NA_KLAI_RU-Nutmeg-46x220","purelinen","50.0000"
"NA_KLAI_RU-Nutmeg-46x220","linenthings","120.0000"
"NA_KLAI_RU-Nutmeg-46x250","purelinen","60.0000"
"NA_KLAI_RU-Nutmeg-46x250","linenthings","150.0000"
"NA_KLAI_RU-Ocean-46x180","purelinen","40.0000"
"NA_KLAI_RU-Ocean-46x180","linenthings","140.0000"
"NA_KLAI_RU-Ocean-46x220","purelinen","50.0000"
"NA_KLAI_RU-Ocean-46x220","linenthings","120.0000"
"NA_KLAI_RU-Ocean-46x250","purelinen","60.0000"
"NA_KLAI_RU-Ocean-46x250","linenthings","150.0000"
"NA_KLAI_RU-Olive-46x180","purelinen","40.0000"
"NA_KLAI_RU-Olive-46x180","linenthings","140.0000"
"NA_KLAI_RU-Olive-46x220","purelinen","50.0000"
"NA_KLAI_RU-Olive-46x220","linenthings","120.0000"
"NA_KLAI_RU-Olive-46x250","purelinen","60.0000"
"NA_KLAI_RU-Olive-46x250","linenthings","150.0000"
"NA_KLAI_RU-Orchid-46x180","purelinen","40.0000"
"NA_KLAI_RU-Orchid-46x180","linenthings","140.0000"
"NA_KLAI_RU-Orchid-46x220","purelinen","50.0000"
"NA_KLAI_RU-Orchid-46x220","linenthings","120.0000"
"NA_KLAI_RU-Orchid-46x250","purelinen","60.0000"
"NA_KLAI_RU-Orchid-46x250","linenthings","150.0000"
"NA_KLAI_RU-Oyster-46x180","purelinen","40.0000"
"NA_KLAI_RU-Oyster-46x180","linenthings","140.0000"
"NA_KLAI_RU-Oyster-46x220","purelinen","50.0000"
"NA_KLAI_RU-Oyster-46x220","linenthings","120.0000"
"NA_KLAI_RU-Oyster-46x250","purelinen","60.0000"
"NA_KLAI_RU-Oyster-46x250","linenthings","150.0000"
"NA_KLAI_RU-Peacock-46x180","purelinen","40.0000"
"NA_KLAI_RU-Peacock-46x180","linenthings","140.0000"
"NA_KLAI_RU-Peacock-46x220","purelinen","50.0000"
"NA_KLAI_RU-Peacock-46x220","linenthings","120.0000"
"NA_KLAI_RU-Peacock-46x250","purelinen","60.0000"
"NA_KLAI_RU-Peacock-46x250","linenthings","150.0000"
"NA_KLAI_RU-Pewter-46x180","purelinen","40.0000"
"NA_KLAI_RU-Pewter-46x180","linenthings","140.0000"
"NA_KLAI_RU-Pewter-46x220","purelinen","50.0000"
"NA_KLAI_RU-Pewter-46x220","linenthings","120.0000"
"NA_KLAI_RU-Pewter-46x250","purelinen","60.0000"
"NA_KLAI_RU-Pewter-46x250","linenthings","150.0000"
"NA_KLAI_RU-Rose Quartz-46x180","purelinen","40.0000"
"NA_KLAI_RU-Rose Quartz-46x180","linenthings","140.0000"
"NA_KLAI_RU-Rose Quartz-46x220","purelinen","50.0000"
"NA_KLAI_RU-Rose Quartz-46x220","linenthings","120.0000"
"NA_KLAI_RU-Rose Quartz-46x250","purelinen","60.0000"
"NA_KLAI_RU-Rose Quartz-46x250","linenthings","150.0000"
"NA_KLAI_RU-Rouge Red-46 x 180","purelinen","40.0000"
"NA_KLAI_RU-Rouge Red-46 x 180","linenthings","140.0000"
"NA_KLAI_RU-Rouge Red-46 x 250","purelinen","60.0000"
"NA_KLAI_RU-Rouge Red-46 x 250","linenthings","180.0000"
"NA_KLAI_RU-Rouge Red-50x220","purelinen","50.0000"
"NA_KLAI_RU-Rouge Red-50x220","linenthings","160.0000"
"NA_KLAI_RU-Royal Blue-46x180","purelinen","40.0000"
"NA_KLAI_RU-Royal Blue-46x180","linenthings","140.0000"
"NA_KLAI_RU-Royal Blue-46x220","purelinen","50.0000"
"NA_KLAI_RU-Royal Blue-46x220","linenthings","120.0000"
"NA_KLAI_RU-Royal Blue-46x250","purelinen","60.0000"
"NA_KLAI_RU-Royal Blue-46x250","linenthings","150.0000"
"NA_KLAI_RU-Sage-46x180","purelinen","40.0000"
"NA_KLAI_RU-Sage-46x180","linenthings","140.0000"
"NA_KLAI_RU-Sage-46x220","purelinen","50.0000"
"NA_KLAI_RU-Sage-46x220","linenthings","120.0000"
"NA_KLAI_RU-Sage-46x250","purelinen","60.0000"
"NA_KLAI_RU-Sage-46x250","linenthings","150.0000"
"NA_KLAI_RU-Sand-46x180","purelinen","40.0000"
"NA_KLAI_RU-Sand-46x180","linenthings","140.0000"
"NA_KLAI_RU-Sand-46x220","purelinen","50.0000"
"NA_KLAI_RU-Sand-46x220","linenthings","120.0000"
"NA_KLAI_RU-Sand-46x250","purelinen","60.0000"
"NA_KLAI_RU-Sand-46x250","linenthings","150.0000"
"NA_KLAI_RU-Silver-46x180","purelinen","40.0000"
"NA_KLAI_RU-Silver-46x180","linenthings","140.0000"
"NA_KLAI_RU-Silver-46x220","purelinen","50.0000"
"NA_KLAI_RU-Silver-46x220","linenthings","120.0000"
"NA_KLAI_RU-Silver-46x250","purelinen","60.0000"
"NA_KLAI_RU-Silver-46x250","linenthings","150.0000"
"NA_KLAI_RU-Sunflower-46x180","purelinen","40.0000"
"NA_KLAI_RU-Sunflower-46x180","linenthings","140.0000"
"NA_KLAI_RU-Sunflower-46x220","purelinen","50.0000"
"NA_KLAI_RU-Sunflower-46x220","linenthings","120.0000"
"NA_KLAI_RU-Sunflower-46x250","purelinen","60.0000"
"NA_KLAI_RU-Sunflower-46x250","linenthings","150.0000"
"NA_KLAI_RU-Tangerine-46x180","purelinen","40.0000"
"NA_KLAI_RU-Tangerine-46x180","linenthings","140.0000"
"NA_KLAI_RU-Tangerine-46x220","purelinen","50.0000"
"NA_KLAI_RU-Tangerine-46x220","linenthings","160.0000"
"NA_KLAI_RU-Tangerine-46x250","purelinen","60.0000"
"NA_KLAI_RU-Tangerine-46x250","linenthings","180.0000"
"NA_KLAI_TC","purelinen","150.0000"
"NA_KLAI_TC","linenthings","30.0000"
"NA_KLAI_TC- Marine-180x180","purelinen","150.0000"
"NA_KLAI_TC- Marine-180x180","linenthings","300.0000"
"NA_KLAI_TC- Marine-180x250","purelinen","200.0000"
"NA_KLAI_TC- Marine-180x250","linenthings","400.0000"
"NA_KLAI_TC- Midnight-146 X 280","purelinen","200.0000"
"NA_KLAI_TC- Midnight-146 X 280","linenthings","400.0000"
"NA_KLAI_TC- Midnight-180x280","purelinen","225.0000"
"NA_KLAI_TC- Midnight-180x280","linenthings","450.0000"
"NA_KLAI_TC- Tangerine-180x280","purelinen","225.0000"
"NA_KLAI_TC- Tangerine-180x280","linenthings","450.0000"
"NA_KLAI_TC-Bayberry-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Bayberry-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Bayberry-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Bayberry-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Bayberry-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Bayberry-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Bayberry-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Bayberry-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Bayberry-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Bayberry-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Bayberry-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Bayberry-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Bayberry-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Bayberry-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Bayberry-180x180","purelinen","150.0000"
"NA_KLAI_TC-Bayberry-180x180","linenthings","300.0000"
"NA_KLAI_TC-Bayberry-180x250","purelinen","200.0000"
"NA_KLAI_TC-Bayberry-180x250","linenthings","400.0000"
"NA_KLAI_TC-Bayberry-180x280","purelinen","225.0000"
"NA_KLAI_TC-Bayberry-180x280","linenthings","450.0000"
"NA_KLAI_TC-Bayberry-180x320","purelinen","250.0000"
"NA_KLAI_TC-Bayberry-180x320","linenthings","500.0000"
"NA_KLAI_TC-Bayberry-180x360","purelinen","295.0000"
"NA_KLAI_TC-Bayberry-180x360","linenthings","590.0000"
"NA_KLAI_TC-Bayberry-180x400","purelinen","325.0000"
"NA_KLAI_TC-Bayberry-180x400","linenthings","650.0000"
"NA_KLAI_TC-Bayberry-180x500","purelinen","350.0000"
"NA_KLAI_TC-Bayberry-180x500","linenthings","700.0000"
"NA_KLAI_TC-Brick-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Brick-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Brick-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Brick-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Brick-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Brick-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Brick-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Brick-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Brick-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Brick-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Brick-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Brick-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Brick-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Brick-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Brick-180x180","purelinen","150.0000"
"NA_KLAI_TC-Brick-180x180","linenthings","300.0000"
"NA_KLAI_TC-Brick-180x250","purelinen","200.0000"
"NA_KLAI_TC-Brick-180x250","linenthings","400.0000"
"NA_KLAI_TC-Brick-180x280","purelinen","225.0000"
"NA_KLAI_TC-Brick-180x280","linenthings","450.0000"
"NA_KLAI_TC-Brick-180x320","purelinen","250.0000"
"NA_KLAI_TC-Brick-180x320","linenthings","500.0000"
"NA_KLAI_TC-Brick-180x360","purelinen","295.0000"
"NA_KLAI_TC-Brick-180x360","linenthings","590.0000"
"NA_KLAI_TC-Brick-180x400","purelinen","325.0000"
"NA_KLAI_TC-Brick-180x400","linenthings","650.0000"
"NA_KLAI_TC-Brick-180x500","purelinen","350.0000"
"NA_KLAI_TC-Brick-180x500","linenthings","700.0000"
"NA_KLAI_TC-Butter-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Butter-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Butter-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Butter-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Butter-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Butter-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Butter-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Butter-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Butter-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Butter-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Butter-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Butter-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Butter-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Butter-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Butter-180x180","purelinen","150.0000"
"NA_KLAI_TC-Butter-180x180","linenthings","300.0000"
"NA_KLAI_TC-Butter-180x250","purelinen","200.0000"
"NA_KLAI_TC-Butter-180x250","linenthings","400.0000"
"NA_KLAI_TC-Butter-180x280","purelinen","225.0000"
"NA_KLAI_TC-Butter-180x280","linenthings","450.0000"
"NA_KLAI_TC-Butter-180x320","purelinen","250.0000"
"NA_KLAI_TC-Butter-180x320","linenthings","500.0000"
"NA_KLAI_TC-Butter-180x360","purelinen","295.0000"
"NA_KLAI_TC-Butter-180x360","linenthings","590.0000"
"NA_KLAI_TC-Butter-180x400","purelinen","325.0000"
"NA_KLAI_TC-Butter-180x400","linenthings","650.0000"
"NA_KLAI_TC-Butter-180x500","purelinen","350.0000"
"NA_KLAI_TC-Butter-180x500","linenthings","700.0000"
"NA_KLAI_TC-Cameo-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Cameo-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Cameo-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Cameo-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Cameo-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Cameo-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Cameo-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Cameo-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Cameo-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Cameo-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Cameo-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Cameo-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Cameo-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Cameo-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Cameo-180x180","purelinen","150.0000"
"NA_KLAI_TC-Cameo-180x180","linenthings","300.0000"
"NA_KLAI_TC-Cameo-180x250","purelinen","200.0000"
"NA_KLAI_TC-Cameo-180x250","linenthings","400.0000"
"NA_KLAI_TC-Cameo-180x280","purelinen","225.0000"
"NA_KLAI_TC-Cameo-180x280","linenthings","450.0000"
"NA_KLAI_TC-Cameo-180x320","purelinen","250.0000"
"NA_KLAI_TC-Cameo-180x320","linenthings","500.0000"
"NA_KLAI_TC-Cameo-180x360","purelinen","295.0000"
"NA_KLAI_TC-Cameo-180x360","linenthings","590.0000"
"NA_KLAI_TC-Cameo-180x400","purelinen","325.0000"
"NA_KLAI_TC-Cameo-180x400","linenthings","650.0000"
"NA_KLAI_TC-Cameo-180x500","purelinen","350.0000"
"NA_KLAI_TC-Cameo-180x500","linenthings","700.0000"
"NA_KLAI_TC-Celery-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Celery-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Celery-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Celery-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Celery-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Celery-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Celery-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Celery-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Celery-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Celery-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Celery-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Celery-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Celery-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Celery-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Celery-180x180","purelinen","150.0000"
"NA_KLAI_TC-Celery-180x180","linenthings","300.0000"
"NA_KLAI_TC-Celery-180x250","purelinen","200.0000"
"NA_KLAI_TC-Celery-180x250","linenthings","400.0000"
"NA_KLAI_TC-Celery-180x280","purelinen","225.0000"
"NA_KLAI_TC-Celery-180x280","linenthings","450.0000"
"NA_KLAI_TC-Celery-180x320","purelinen","250.0000"
"NA_KLAI_TC-Celery-180x320","linenthings","500.0000"
"NA_KLAI_TC-Celery-180x360","purelinen","295.0000"
"NA_KLAI_TC-Celery-180x360","linenthings","590.0000"
"NA_KLAI_TC-Celery-180x400","purelinen","325.0000"
"NA_KLAI_TC-Celery-180x400","linenthings","650.0000"
"NA_KLAI_TC-Celery-180x500","purelinen","350.0000"
"NA_KLAI_TC-Celery-180x500","linenthings","700.0000"
"NA_KLAI_TC-Cinnabar-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Cinnabar-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Cinnabar-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Cinnabar-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Cinnabar-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Cinnabar-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Cinnabar-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Cinnabar-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Cinnabar-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Cinnabar-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Cinnabar-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Cinnabar-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Cinnabar-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Cinnabar-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Cinnabar-180x180","purelinen","150.0000"
"NA_KLAI_TC-Cinnabar-180x180","linenthings","300.0000"
"NA_KLAI_TC-Cinnabar-180x250","purelinen","200.0000"
"NA_KLAI_TC-Cinnabar-180x250","linenthings","400.0000"
"NA_KLAI_TC-Cinnabar-180x280","purelinen","225.0000"
"NA_KLAI_TC-Cinnabar-180x280","linenthings","450.0000"
"NA_KLAI_TC-Cinnabar-180x320","purelinen","250.0000"
"NA_KLAI_TC-Cinnabar-180x320","linenthings","500.0000"
"NA_KLAI_TC-Cinnabar-180x360","purelinen","295.0000"
"NA_KLAI_TC-Cinnabar-180x360","linenthings","590.0000"
"NA_KLAI_TC-Cinnabar-180x400","purelinen","325.0000"
"NA_KLAI_TC-Cinnabar-180x400","linenthings","650.0000"
"NA_KLAI_TC-Cinnabar-180x500","purelinen","350.0000"
"NA_KLAI_TC-Cinnabar-180x500","linenthings","700.0000"
"NA_KLAI_TC-Cobalt-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Cobalt-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Cobalt-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Cobalt-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Cobalt-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Cobalt-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Cobalt-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Cobalt-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Cobalt-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Cobalt-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Cobalt-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Cobalt-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Cobalt-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Cobalt-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Cobalt-180x180","purelinen","150.0000"
"NA_KLAI_TC-Cobalt-180x180","linenthings","300.0000"
"NA_KLAI_TC-Cobalt-180x250","purelinen","200.0000"
"NA_KLAI_TC-Cobalt-180x250","linenthings","400.0000"
"NA_KLAI_TC-Cobalt-180x280","purelinen","225.0000"
"NA_KLAI_TC-Cobalt-180x280","linenthings","450.0000"
"NA_KLAI_TC-Cobalt-180x320","purelinen","250.0000"
"NA_KLAI_TC-Cobalt-180x320","linenthings","500.0000"
"NA_KLAI_TC-Cobalt-180x360","purelinen","295.0000"
"NA_KLAI_TC-Cobalt-180x360","linenthings","590.0000"
"NA_KLAI_TC-Cobalt-180x400","purelinen","325.0000"
"NA_KLAI_TC-Cobalt-180x400","linenthings","650.0000"
"NA_KLAI_TC-Cobalt-180x500","purelinen","350.0000"
"NA_KLAI_TC-Cobalt-180x500","linenthings","700.0000"
"NA_KLAI_TC-Curry-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Curry-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Curry-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Curry-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Curry-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Curry-146 X 280","linenthings","400.0000"
