Product Handle,Variant Title,Variant SKU,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Option 3 Name,Variant Option 3 Value,Product Image 1 Url
hd-ul-cu,Urban Lux Curtain - Nude - 270 x 260,HD_UL_CNU270x260,900,Colour,Nude,Size,270cm x 260cm,,,
hd-ul-cu,Urban Lux Curtain - Opal Grey - 270 x 260,HD_UL_COG270x260,990,Colour,Opal Grey,Size,270cm x 260cm,,,
hd-ul-cu,Urban Lux Curtain - Steel Grey - 270 x 260,HD_UL_CSG270X260,990,Colour,Steel Grey,Size,270cm x 260cm,,,
hd-ul-cu,Urban Lux Curtain - Dusty Rose - 270 x 260,HD_UL_CDR270X260,990,Colour,Dusty Rose,Size,270cm x 260cm,,,
hd-ul-cu,Urban Lux Curtain - Dusty Rose - 270 x 300,HD_UL_CDR270X300,990,Colour,Dusty Rose,Size,270cm x 300cm,,,
hd-ul-cu,Urban Lux Curtain - Opal Grey - 270 x 300,HD_UL_COG270X300,1085,Colour,Opal Grey,Size,270cm x 300cm,,,
hd-ul-cu,Urban Lux Curtain - Steel Grey - 270 x 300,HD_UL_CSG270X300,1085,Colour,Steel Grey,Size,270cm x 300cm,,,
hd-ul-cu,Urban Lux Curtain - Nude - 270 x 300,HD_UL_CNU270X300,1085,Colour,Nude,Size,270cm x 300cm,,,
hd-ul-cu,Urban Lux Curtain - Dusty Rose - 270 x 220,HD_UL_CDR270Wx220L,1085,Colour,Dusty Rose,Size,270cm x 220cm,,,
hd-ul-cu,Urban Lux Curtain - Pearl Blue - 270 x 220,HD_UL_DE220,900,Colour,Pearl Blue,Size,270cm x 220cm,,,
hd-ul-cu,Urban Lux Curtain - Pearl Blue - 270 x 260,HD_UL_DE260,900,Colour,Pearl Blue,Size,270cm x 260cm,,,
hd-ul-cu,Urban Lux Curtain - Pearl Blue - 270 x 300,HD_UL_DE300,990,Colour,Pearl Blue,Size,270cm x 300cm,,,
hd-ul-cu,Urban Lux Curtain - Serena - 270 x 220,HD_UL_S220,1085,Colour,Serena,Size,270cm x 220cm,,,
hd-ul-cu,Urban Lux Curtain - Serena- 270 x 260,HD_UL_S260,900,Colour,Serena,Size,270cm x 260cm,,,
hd-ul-cu,Urban Lux Curtain -Serena - 270 x 300,HD_UL_S300,990,Colour,Serena,,270cm x 300cm,,,
hd-v-cc,Versailles Cushions Damask Size 50x25 Composition 56%linen/44%cotton Size 50x178 Made in Europe,HD_V_CUV25,1085,Size,50cm x 25cm,,,,,https://purelinen.com.au/media/catalog/product/h/d/hd_013__2_.jpg
kl-ber-tt,Bertha Tea Towels Natural Flax & Indigo Borders  Size 50x80 ,KL_BER_TTI,50,Colour,Natural and Indigo,Size,,,,https://purelinen.com.au/media/catalog/product/n/e/new_bertha_tea_towels__2.jpg
kl-ber-tt,Bertha Tea Towels Natural Flax & Red Borders  Size 50x80 ,KL_BER_TTR,49,Colour,Natural and Red,Size,,,,https://purelinen.com.au/media/catalog/product/n/e/new_bertha_tea_towels__1.jpg
kl-ber-tt,Bertha Tea Towels Natural Flax & Bronze Borders  Size 50x80 ,KL_BER_TTB,49,Colour,Natural and Bronze,Size,,,,https://purelinen.com.au/media/catalog/product/n/e/new_bertha_tea_towels_.jpg
kl-cag-tt,Caglitari Tea Towels Colour Oyster Size 42x70 Made in Europe,KL_CAG_TTO,250,Colour,Oyster,Size,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cag_oyster_tt_1.jpg
kl-cag-tt,Caglitari Tea Towels Colour Serenity Size 42x70 Made in Europe,KL_CAG_TTS,45,Colour,Serenity,Size,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cag_serenity_tt_1.jpg
kl-cag-tt,Caglitari Tea Towels Colour Rockpool Size 42x70 Made in Europe,KL_CAG_TTR,45,Colour,Rockpool,Size,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cag_rockpool_tt_1.jpg
kl-cag-tt,Caglitari Tea Towels Colour Pearl Blue  Size 42x70 Made in Europe,KL_CAG_TTPB,45,Colour,Pearl Blue,Size,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cag_pearlblue_tt_1.jpg
kl-cag-tt,Caglitari Tea Towels Colour Rose Quartz Size 42x70 Made in Europe,KL_CAG_TTDR,45,Colour,Rose Quartz,Size,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cag_rosequartz_tt_1.jpg
kl-cag-tt,Caglitari Tea Towels Colour White  Size 42x70 Made in Europe,KL_CAG_TTW ,45,Colour,White,Size,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_caglitari_white_tt_1.jpg
kl-cag-tt,Caglitari Tea Towels Colour Pewter Size 42x70 Made in Europe,KL_GAL_TTP,45,Colour,Pewter,Size,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cag_pewter_tt_1.jpg
kl-edg-a,EDGAR Full Waist Linen Apron with Bib  in Semi Natural ,KL_EDG_B_N,250,Colour,Natural,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron without Bib in Stone Washed  Eco Natural Flax,KL_EDG_ASWWBNF,170,Colour,Natural Flax,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron without Bib in Stone Washed Eco Semi Natural ,KL_EDG_SN,140,Colour,Natural,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron with Bib  in Herringbone Charcoal ,KL_EDG_B_CHHB,120,Colour,Charcoal,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron without Bib in Denim ,KL_EDG_AWBD,170,Colour,Denim,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron without Bib in French Navy ,KL_EDG_FN,110,Colour,French Navy,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron with Bib  in Eco Natural Flax Colour ,KL_EDG_B_SN,120,Colour,Natural Flax,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron with Bib  in Arctic Blue,KL_EDG_B_AB,170,Colour,Arctic Blue,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron with Bib  in Optical White ,KL_EDG_B_OW,170,Colour,Optical White,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron with Bib  in Stone Washed White,KL_EDG_B_SWW,170,Colour,Stone Washed White,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron with Bib  in Stone Washed Natural Flax ,KL_EDG_B_SWNAT,215,Colour,Stone Washed Natural Flax,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron with Bib  in Stone Washed Tobacco ,KL_EDG_B_SWT,215,Colour,Stone Washed Tobacco,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron without Bib in  Arctic Blue,KL_EDG_AB,215,Colour,Arctic Blue,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron with Bib  in Optical White ,KL_EDG_OW,120,Colour,Optical White,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron without Bib  in Stone Washed White,KL_EDG_SWW,140,Colour,Stone Washed White,,,,,
kl-edg-a,EDGAR Full Waist Linen Apron without Bib in Stone Washed Tobacco ,KL_EDG_SWT,140,Colour,Stone Washed Tobacco,,,,,
kl-fel-a,Felice Apron French Navy,KL_FEL_FN,140,Colour,French Navy,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_felice_denim_1.jpg
kl-fel-a,Felice Apron Charcoal,KL_FEL_CHAR,160,Colour,Charcoal,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_felice_hbcharcoal_1.jpg
kl-fel-a,Felice Apron Taupe Grey,KL_FEL_TG,160,Colour,Taupe Grey,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_felice_taupe_1.jpg
kl-fel-a,Felice Apron Arctic Blue,KL_FEL_AB,160,Colour,Arctic Blue,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_felice_03_1.jpg
kl-fel-a,Felice Apron Natural Flax,KL_FEL_NAT,160,Colour,Natural Flax,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_felice_natural_2.jpg
kl-fel-a,Felice Apron Semi-Natural,KL_FEL_SEMINAT,160,Colour,Semi-Natural,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_felice_seminatural_1.jpg
kl-fel-a,Felice Apron Optical White,KL_FEL_OW,160,Colour,Optical White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_felice_876white_1.jpg
kl-fel-a,Felice Apron Stone Washed Natural Flax,KL_FEL_SWNAT,250,Colour,Stone Washed Natural Flax,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_felice_natural_1.jpg
kl-fel-a,Felice Bibless Apron Stone Washed Natural Flax,KL_FEL_NB_SWN,250,Colour,Stone Washed Natural Flax,,,,,
kl-fel-a,Felice Bibless Apron Stone Washed Tobacco,KL_FEL_NB_SWT,240,Colour,Stone Washed Tobacco,,,,,
kl-fel-a,Felice Bibless Apron Stone Washed White,KL_FEL_NB_SWW,240,Colour,Stone Washed White,,,,,
kl-fel-a,Felice Bibless Apron Optical White,KL_FEL_NB_OW,240,Colour,Optical White,,,,,
kl-fel-a,Felice Bibless Apron Semi-Natural,KL_FEL_NB_SEMINAT,120,Colour,Semi-Natural,,,,,
kl-fel-a,Felice Bibless Apron Natural Flax,KL_FEL_NB_NAT,120,Colour,Natural Flax,,,,,
kl-fel-a,Felice Bibless Apron Arctic Blue,KL_FEL_NB_AB,120,Colour,Arctic Blue,,,,,
kl-fel-a,Felice Bibless Apron French Navy,KL_FEL_NB_FN,120,Colour,French Navy,,,,,
kl-fel-a,Felice Bibless Apron Taupe Grey,KL_FEL_NB_TG,120,Colour,Taupe Grey,,,,,
kl-fel-a,Felice Bibless Apron Denim,KL_FEL_NB_DENIM,120,Colour,Denim,,,,,
kl-fel-a,Felice Apron Denim,KL_FEL_DEN,120,Colour,Denim,,,,,
kl-fel-a,Felice Apron Opal Grey,KL_FEL_OG,160,Colour,Opal Grey,,,,,
kl-fel-a,Felice Apron Cobalt,KL_FEL_COB,160,Colour,Cobalt,,,,,
kl-fel-a,Felice Apron Citron,KL_FEL_CIT,160,Colour,Citron,,,,,
kl-fel-a,Felice Apron Cabernet Grape,KL_FEL_CG,160,Colour,Cabernet Grape,,,,,
kl-fel-a,Felice Apron Stone Washed Dusty Rose,KL_FEL_DR,160,Colour,Stone Washed Dusty Rose,,,,,
kl-fel-a,Felice Apron Stone Washed Opal Grey,KL_FEL_OG.,250,Colour,Stone Washed Opal Grey,,,,,
kl-fel-a,Felice Apron Stone Washed Steel Grey,KL_FEL_SG,250,Colour,Stone Washed Steel Grey,,,,,
kl-fel-a,Felice Apron Stone Washed Nude,KL_FEL_NUDE,250,Colour,Stone Washed Nude,,,,,
kl-fel-a,Felice Apron Stone Washed Duck Egg,KL_FEL_DE,250,Colour,Stone Washed Duck Egg,,,,,
kl-fel-a,Felice Apron Stone Washed Serena,KL_FEL_S,250,Colour,Stone Washed Serena,,,,,
kl-fm-tt,Tea Towel French Motif Damask Colour Wedgwood Blue  Hem Stitched  Size 50x70 ,KL_FM_TTB,250,Colour,Wedgwood Blue  Hem Stitched,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_frenchmotif_blue_1000_1_1_1_1.jpg
kl-fm-tt,Tea Towel French Motif Damask Colour Pastel Blue/Green Hem Stitched  Size 50x70  ,KL_FM_TTPB,50,Colour,Pastel Blue/Green Hem Stitched,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_frenchmotif_pastelblue_1000_1_1_1.jpg
kl-fm-tt,Tea Towel French Motif Damask Colour Pastel Peach/Lime Hem Stitched  Size 50x70 ,KL_FM_TTPP,50,Colour,Pastel Peach/Lime Hem Stitched,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_frenchmotif_pastelpeach_1000_1_1_1.jpg
kl-he-ap,HERITAGE linen apron Natural,KL_B_N,40,Colour,Natural,,,,,
kl-he-ap,HERITAGE linen apron White,KL_B_W,120,Colour,White,,,,,
kl-he-ap,HERITAGE linen apron Black,KL_B_B,120,Colour,Black,,,,,
kl-he-ap,HERITAGE linen apron Ivory,KL_B_I,120,Colour,Ivory,,,,,
kl-is-tt,IN STYLE Tea Towel - Pearl Blue 50 X 70 cm,KL_IS_TT_PB50X70,120,Colour,Pearl Blue,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_pearlblue_3.jpg
kl-is-tt,IN STYLE Tea Towel - French Navy 50 X 70 cm,KL_IS_TT_FN50x70,40,Colour,French Navy,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_frenchn_1_3.jpg
kl-is-tt,IN STYLE Tea Towel - Citron 50 X 70 cm,KL_IS_TTCI50x70,40,Colour,Citron,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_citron_4.jpg
kl-is-tt,IN STYLE Tea Towel - Cobalt 50 X 70 cm,KL_IS_TTCO50x70,40,Colour,Cobalt,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_cobalt_2.jpg
kl-is-tt,IN STYLE Tea Towel - Sphinx 50 X 70 cm,KL_IS_TTCG50x70,40,Colour,Sphinxx,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_sphinx_2.jpg
kl-is-tt,IN STYLE Tea Towel - Opal Grey 50 X 70 cm,KL_IS_TTOG50x70,40,Colour,Opal Grey,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_opalgrey_2.jpg
kl-is-tt,IN STYLE Tea Towel - Denim 50 X 70 cm,KL_IS_TTD,40,Colour,Denim,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_denim_1.jpg
kl-klai-tt,KLAIPĖDA TEA TOWELS - Bayberry,KL_KLAI_TT Bayberry,40,Colour,Bayberry,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Brick,KL_KLAI_TT Brick,40,Colour,Brick,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Butter,KL_KLAI_TT Butter,40,Colour,Butter,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Cameo,KL_KLAI_TT Cameo,40,Colour,Cameo,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Celery,KL_KLAI_TT Celery,40,Colour,Celery,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Cinnabar,KL_KLAI_TT Cinnabar,40,Colour,Cinnabar,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Cobalt,KL_KLAI_TT Cobalt,40,Colour,Cobalt,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Curry,KL_KLAI_TT Curry,40,Colour,Curry,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Fern,KL_KLAI_TT Fern,40,Colour,Fern,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Grey,KL_KLAI_TT Grey,40,Colour,Grey,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Hazlenut,KL_KLAI_TT Hazlenut,40,Colour,Hazlenut,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Hunter,KL_KLAI_TT Hunter,40,Colour,Hunter,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Lavender,KL_KLAI_TT Lavender,40,Colour,Lavendar,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Lime,KL_KLAI_TT Lime,40,Colour,Lime,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Marine,KL_KLAI_TT Marine,40,Colour,Marine,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Midnight,KL_KLAI_TT Midnight,40,Colour,Midnight,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Natural,KL_KLAI_TT Natural,40,Colour,Natural,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Navy,KL_KLAI_TT Navy,40,Colour,Navy,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Nutmeg,KL_KLAI_TT Nutmeg,40,Colour,Nutmeg,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Rose Quartz,KL_KLAI_TT Rose Quartz,40,Colour,Rose Quartz,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Royal Blue,KL_KLAI_TT Royal Blue,40,Colour,Royal Blue,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Sage,KL_KLAI_TT Sage,40,Colour,Sage,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Sand,KL_KLAI_TT Sand,40,Colour,Sand,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Silver,KL_KLAI_TT Silver,40,Colour,Silver,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Sunflower,KL_KLAI_TT Sunflower,40,Colour,Sunflower,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS - Tangerine,KL_KLAI_TT Tangerine,40,Colour,Tangerine,,,,,
kl-klai-tt,KLAIPĖDA TEA TOWELS-Rouge Red,KL_KLAI_TT-Rouge Red,40,Colour,Rouge Red,,,,,
kl-lec-tt,Le Coq Tea Towels Colour Red Jacquard  Size 50x80 Composition 100% Linen,KL_LeC_TTLCR,40,Colour,Red Jacquard,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_le_coq_red_1_1.jpg
kl-les-tt,LESUEUR Tea Towel Denim 46 x 70,KL_LES_TT_D46x70,60,Colour,Denim,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_denim_2.jpg
kl-les-tt,LESUEUR  Tea Towel Arctic Blue 46 x 70,KL_LES_TT_AB46x70,40,Colour,Arctic Blue,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_katerina_arcticblue_tt_1.jpg
kl-les-tt,LESUEUR Tea Towel  Taupe Grey 46x70,KL_LES_TT_TG46x70,40,Colour,Taupe Grey,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_katerina_taupe_tt_1.jpg
kl-les-tt,LESUEUR Tea Towel Optical White 46x70,KL_LES_TT_OW46x70,40,Colour,Optical White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_stockholm-1_3.jpg
kl-les-tt,LESUEUR Tea Towel Natural 46x70,KL_LES_TTN46x70,40,Colour,Natural,,,,,
kl-les-tt,LESUEUR Tea Towel Semi Natural 46x70,KL_LES_TT_SN46x70,40,Colour,Semi-Natural,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_stockholm-2_2.jpg
kl-les-tt,LESUEUR Tea Towel Opal Grey 46x70,KL_LES_TT_OG46x70,40,Colour,Opal Grey,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_opalgrey_3.jpg
kl-les-tt,LESUEUR Tea Towel French Navy 46x70,KL_LES_TT_F46x70N,40,Colour,French Navy,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_frenchn_2_3.jpg
kl-les-tt,LESUEUR Tea Towel Cobalt 46x70,KL_LES_TT_COB46x70,40,Colour,Cobalt,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_cobalt_3.jpg
kl-les-tt,LESUEUR Tea Towel Citron 46x70,KL_LES_TT_CIT46x70,40,Colour,Citron,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_citron_5.jpg
kl-les-tt,LESUEUR Tea Towel Cabernet Grape 46x70,KL_LES_TT_CG46x70,40,Colour,Cabernet Grape,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_sphinx_3.jpg
kl-les-tt,LESUEUR Tea Towel Herringbone Natural 46x70,KL_LES_TT_HBN,40,Colour,Natural,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_katerina_natural_hb_tt_1.jpg
kl-les-tt,LESUEUR Tea Towel Herringbone Optical White 46x70,KL_LES_TT_HBOW,40,Colour,Optical White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_keterina_opticalwhite_hb_tt_2.jpg
kl-les-tt,LESUEUR Tea Towel Herringbone Charcoal 46x70,KL_LES_TT_HBC,40,Colour,Charcoal,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_keterina_char_hb_tt_1.jpg
kl-les-tt,LESUEUR Tea Towel Herringbone Pewter 46x70,KL_LES_TT_HBP,40,Colour,Pewter,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_keterina_pewter_hb_tt_1.jpg
kl-les-tt,LESUEUR Tea Towel Herringbone Persian Blue 46x70,KL_LES_TT_HBPB,40,Colour,Persian Blue,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_keterina_persionblue_hb_tt_1.jpg
kl-mc-tt,Modern Classic Tea Towel Single Hem Stitched Colour Eco Natural Flax Size 45 x 85,KL_MC_TTN,40,Colour,Eco Natural Flax,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_modernclassic_natural_tt_1.jpg
kl-mc-tt,Modern Classic Tea Towel Single Hem Stitched Colour Optical White Size 45 x 85,KL_MC_TTOW,40,Colour,Optical White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_modernclassic_opticalwhite_tt_1.jpg
kl-mc-tt,Modern Classic Tea Towel Single Hem Stitched Colour Charcoal Size 45 x 85,KL_MC_TTC,40,Colour,Charcoal,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_modernclassic_tt_1.jpg
kl-oli-tt,Olives Tea Towels with Lilac Borders Size 50x70 cm,KL_OLI_TTOB,40,,,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_olives_blue_1000_4_2.jpg
kl-pl-tt,Pure Linen Glass Cloth Tea Towel White & Natural Border  Size 50x80 ,KL_PL_TTN,49,Colour,White and Natural,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_purelinen_hero_08_2.jpg
kl-st-tt,STOCKHOLM Tea Towels Plain Bleached White  Size 50 X 70 cm,KL_ST_TTBW,30,Colour,White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_stockholm-1_2.jpg
kl-st-tt,STOCKHOLM Tea Towel Plain Semi Natural  Size 50 X 70 cm,KL_ST_TTBSN,40,Colour,Semi-Natural,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_stockholm-2_1.jpg
kl-st-tt,STOCKHOLM Tea Towel Blank Ivory Size 50x70,KL_ST_TTI,40,Colour,Ivory,,,,,
kl-st-tt,STOCKHOLM Tea Towel Blank Grey Size 50x70,KL_ST_TTG,40,Colour,Natural,,,,,
kl-st-tt,Thin  Natural Stripes Tea Towels Size 50x70 ,KL_STR_TTST,40,,,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_015__4_.jpg
kl-st-tt,Wide Natural Stripes Tea Towels Size 50x70 ,KL_STR_TTSW,29.99,,,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_015__1_.jpg
kl-t-tt,Trattoria Tea Towels  Colour Blue & White Size 50x70 ,KL_CC_TTCCB,29.99,Colour,Blue & White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cc_hero_01_1_3.jpg
kl-t-tt,Trattoria Tea Towels  Colour Natural & White Size 50x70 ,KL_CC_TTCCN,30,Colour,Natural & White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cc_hero_01_1_2.jpg
kl-t-tt,Trattoria Tea Towels  Colour Red & White Size 50x70 ,KL_CC_TTCCR,30,Colour,Red & White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cc_hero_01_1_1.jpg
kl-tus-n,Tuscan Napkins Poppy flower   Size 42x42 ,KL_TUSAN_NATP,30,Size,42cm x 42cm,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_001__4_.jpg
kl-tus-n,Tuscan Napkins Sunflower   Size 42x42 ,KL_TUSAN_NATS,20,Size,42cm x 42cm,,,,,
kl-tus-n,Tuscan Napkins Wheat  Size 42x42 ,KL_TUSAN_NATWY,20,Size,42cm x 42cm,,,,,
kl-tus-n,Tuscan Napkins Wheat  Colour Yellow  Size 42x42 ,KL_TUSAN_NATY,20,Colour,Yellow,Size,42cm x 42cm,,,https://purelinen.com.au/media/catalog/product/k/l/kl_001__3_.jpg
na-a-t,AMALFI Tablecloth Colour Taupe Size Round Diameter 270,NA_A_TCTd270,15,Colour,Taupe,Size,Round Diameter 270cm,,,
na-a-t,AMALFI Tablecloth Colour Stone Grey Size Round Diameter 270,NA_A_TCSGd270,490,Colour,Stone Grey,Size,Round Diameter 270cm,,,
na-a-t,AMALFI Tablecloth Colour Charcoal Size Round Diameter 270,NA_A_TCCd270,490,Colour,Charcoal,Size,Round Diameter 270cm,,,
na-a-t,AMALFI Tablecloth Colour Navy Size Round Diameter 270,NA_A_TCNd270,490,Colour,Navy,Size,Round Diameter 270cm,,,
na-a-t,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 270,NA_A_TCSBd270,490,Colour,Sky Blue,Size,Round Diameter 270cm,,,
na-a-t,AMALFI Tablecloth Colour Sky Blue Size 180x500,NA_A_TCSK180x500,490,Colour,Sky Blue,Size,180cm x 500cm,,,
na-a-t,AMALFI Tablecloth Colour Navy Size 180x500,NA_A_TCN180x500,800,Colour,Navy,Size,180cm x 500cm,,,
na-a-t,AMALFI Tablecloth Colour Charcoal Size 180x500,NA_A_TCC180x500,800,Colour,Charcoal,Size,180cm x 500cm,,,
na-a-t,AMALFI Tablecloth Colour Stone Grey Size 180x500,NA_A_TCSG180x500,800,Colour,Stone Grey,Size,180cm x 500cm,,,
na-a-t,AMALFI Tablecloth Colour Taupe Size 180x500,NA_A_TCT180x500,800,Colour,Taupe,Size,180cm x 500cm,,,
na-a-t,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 270,NA_A_TCRSB270,800,Colour,Sky Blue,Size,Round Diameter 270cm,,,
na-alb-n,ALBANY Napkins Sky Blue/Flax 45X45 cm,NA_ALB_NABF45,490,,,,,,,https://purelinen.com.au/media/catalog/product/n/a/na_hugo_1000x1500_1.jpg
na-am-cn,AMALFI Cocktail Napkins Colour Taupe Size 22x22,NA_AM_CNT22,40,Colour,Taupe,,,,,
na-am-cn,AMALFI Cocktail Napkins Colour  Stone Grey Size 22x22,NA_AM_CNSG22,20,Colour,Stone Grey,,,,,
na-am-cn,AMALFI Cocktail Napkins Colour Charcoal Size 22x22,NA_AM_CNC22,20,Colour,Charcoal,,,,,
na-am-cn,AMALFI Cocktail Napkins Colour Sky Blue Size 22x22,NA_AM_CNSB22,20,Colour,Sky Blue,,,,,
na-am-cn,AMALFI Cocktail Napkins Colour Navy Size 22x22,NA_AM_CNN22,20,Colour,Navy,,,,,
na-am-cn,AMALFI Cocktail Napkins Colour Sky Blue Size 12x12,NA_AM_CNSB12,20,Colour,Sky Blue,,,,,
na-am-cn,AMALFI Cocktail Napkins Colour Taupe Size 12x12,NA_AM_CNT12,14,Colour,Taupe,,,,,
na-am-cn,AMALFI Cocktail Napkins Colour Navy Size 12x12,NA_AM_CNN12,14,Colour,Navy,,,,,
na-am-cn,AMALFI Cocktail Napkins Colour Charcoal Size 12x12,NA_AM_CNC12,14,Colour,Charcoal,,,,,
na-am-cn,AMALFI Cocktail Napkins Colour Stone Grey Size 12x12,NA_AM_CNSG12,14,Colour,Stone Grey,,,,,
na-am-n,AMALFI Napkins Colour Taupe Size 60x60,NA_AM_NAT60,14,Colour,Taupe,Size,60cm x 60cm,,,
na-am-n,AMALFI Napkins Colour Taupe Size 50x50,NA_AM_NAT50,50,Colour,Taupe,Size,50cm x 50cm,,,
na-am-n,AMALFI Napkins Colour Taupe Size 45x45,NA_AM_NAT45,40,Colour,Taupe,Size,45cm x 45cm,,,
na-am-n,AMALFI Napkins Colour Stone Grey Size 45x45,NA_AM_NASG45,30,Colour,Stone Grey,Size,45cm x 45cm,,,
na-am-n,AMALFI Napkins Colour Stone Grey Size 50x50,NA_AM_NASG50,30,Colour,Stone Grey,Size,50cm x 50cm,,,
na-am-n,AMALFI Napkins Colour  Stone Grey  Size 60x60,NA_AM_NASG60,40,Colour,Stone Grey,Size,60cm x 60cm,,,
