Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Option 3 Name,Variant Option 3 Value,Product Image 1 Url,Product Image 2 Url
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Oyster-22x22,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Oyster-22x22,NA_KLAI_CN-Oyster-22x22,,FALSE,TRUE,,,,,,,,,,20,Colour,Oyster,Size,22cm x 22cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Peacock-22x22,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Peacock-22x22,NA_KLAI_CN-Peacock-22x22,,FALSE,TRUE,,,,,,,,,,20,Colour,Peacock,Size,22cm x 22cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Pewter-22x22,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Pewter-22x22,NA_KLAI_CN-Pewter-22x22,,FALSE,TRUE,,,,,,,,,,20,Colour,Pewter,Size,22cm x 22cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Rose Quartz-22x22,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Rose Quartz-22x22,NA_KLAI_CN-Rose Quartz-22x22,,FALSE,TRUE,,,,,,,,,,20,Colour,Rose Quartz,Size,22cm x 22cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Royal Blue-22x22,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Royal Blue-22x22,NA_KLAI_CN-Royal Blue-22x22,,FALSE,TRUE,,,,,,,,,,20,Colour,Pewter,Size,22cm x 22cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Sage-22x22,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Sage-22x22,NA_KLAI_CN-Sage-22x22,,FALSE,TRUE,,,,,,,,,,20,Colour,Sage,Size,22cm x 22cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Sand-22x22,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Sand-22x22,NA_KLAI_CN-Sand-22x22,,FALSE,TRUE,,,,,,,,,,20,Colour,Sand,Size,22cm x 22cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Silver-22x22,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Silver-22x22,NA_KLAI_CN-Silver-22x22,,FALSE,TRUE,,,,,,,,,,20,Colour,Silver,Size,22cm x 22cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Sunflower-22x22,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Sunflower-22x22,NA_KLAI_CN-Sunflower-22x22,,FALSE,TRUE,,,,,,,,,,20,Colour,Sunflower,Size,22cm x 22cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Tangerine-22x22,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Tangerine-22x22,NA_KLAI_CN-Tangerine-22x22,,FALSE,TRUE,,,,,,,,,,20,Colour,Tangerine,Size,22cm x 22cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Royal Blue-12x12,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Royal Blue-12x12,NA_KLAI_CN-Royal Blue-12x12,,FALSE,TRUE,,,,,,,,,,20,Colour,Royal Blue,Size,12cm x12cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Rouge Red-12x12,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Rouge Red-12x12,NA_KLAI_CN Rouge Red-12x12,,FALSE,TRUE,,,,,,,,,,18,Colour,Rouge Red,Size,12cm x 12cm,,,,
,na-klai-cn,KLAIPĖDA Cocktail Napkins,,KLAIPĖDA COCKTAIL NAPKINS Rouge Red-22x22,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COCKTAIL NAPKINS Rouge Red-22x22,NA_KLAI_CN-Rouge Red-22x22,,FALSE,TRUE,,,,,,,,,,18,Colour,Rouge Red,Size,22cm x 22cm,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Bayberry,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Bayberry,NA_KLAI_CO-Bayberry,,FALSE,TRUE,,,,,,,,,,20,Colour,Bayberry,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Brick,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Brick,NA_KLAI_CO-Brick,,FALSE,TRUE,,,,,,,,,,15,Colour,Brick,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Butter,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Butter,NA_KLAI_CO-Butter,,FALSE,TRUE,,,,,,,,,,15,Colour,Butter,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Cameo,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Cameo,NA_KLAI_CO-Cameo,,FALSE,TRUE,,,,,,,,,,15,Colour,Cameo,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Cinnabar,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Cinnabar,NA_KLAI_CO-Cinnabar,,FALSE,TRUE,,,,,,,,,,15,Colour,Cinnabar,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Celery,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Celery,NA_KLAI_CO-Celery,,FALSE,TRUE,,,,,,,,,,15,Colour,Celery,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Cobalt,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Cobalt,NA_KLAI_CO-Cobalt,,FALSE,TRUE,,,,,,,,,,15,Colour,Cobalt,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Curry,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Curry,NA_KLAI_CO-Curry,,FALSE,TRUE,,,,,,,,,,15,Colour,Curry,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Fern,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Fern,NA_KLAI_CO-Fern,,FALSE,TRUE,,,,,,,,,,15,Colour,Fern,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Grey,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Grey,NA_KLAI_CO-Grey,,FALSE,TRUE,,,,,,,,,,15,Colour,Grey,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Hazlenut,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Hazlenut,NA_KLAI_CO-Hazlenut,,FALSE,TRUE,,,,,,,,,,15,Colour,Hazlenut,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Oyster,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Oyster,NA_KLAI_CO-Oyster,,FALSE,TRUE,,,,,,,,,,15,Colour,Oyster,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Peacock,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Peacock,NA_KLAI_CO-Peacock,,FALSE,TRUE,,,,,,,,,,15,Colour,Peacock,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Pewter,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Pewter,NA_KLAI_CO-Pewter,,FALSE,TRUE,,,,,,,,,,15,Colour,Pewter,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Rose Quartz,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Rose Quartz,NA_KLAI_CO-Rose Quartz,,FALSE,TRUE,,,,,,,,,,15,Colour,Rose Quartz,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Royal Blue,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Royal Blue,NA_KLAI_CO-Royal Blue,,FALSE,TRUE,,,,,,,,,,15,Colour,Royal Blue,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Sage,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Sage,NA_KLAI_CO-Sage,,FALSE,TRUE,,,,,,,,,,15,Colour,Sage,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Sand,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Sand,NA_KLAI_CO-Sand,,FALSE,TRUE,,,,,,,,,,15,Colour,Sand,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Silver,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Silver,NA_KLAI_CO-Silver,,FALSE,TRUE,,,,,,,,,,15,Colour,Silver,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Sunflower,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Sunflower,NA_KLAI_CO-Sunflower,,FALSE,TRUE,,,,,,,,,,15,Colour,Sunflower,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Tangerine,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Tangerine,NA_KLAI_CO-Tangerine,,FALSE,TRUE,,,,,,,,,,15,Colour,Tangerine,,,,,,
,na-klai-co,KLAIPĖDA Coasters,,KLAIPĖDA COASTERS Rouge Red,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA COASTERS Rouge Red,NA_KLAI_CO Rouge Red,,FALSE,TRUE,,,,,,,,,,15,Colour,Rouge Red,,,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Bayberry-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Bayberry-45x45,NA_KLAI_NA_Bayberry-45x45,,FALSE,TRUE,,,,,,,,,,12,Colour,Bayberry,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Bayberry-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Bayberry-50x50,NA_KLAI_NA_Bayberry-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Bayberry,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Brick-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Brick-45x45,NA_KLAI_NA_Brick-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Brick,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Brick-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Brick-50x50,NA_KLAI_NA_Brick-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Brick,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Butter-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Butter-45x45,NA_KLAI_NA_Butter-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Butter,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Butter-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Butter-50x50,NA_KLAI_NA_Butter-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Butter,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Cameo-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Cameo-45x45,NA_KLAI_NA_Cameo-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Cameo,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Cameo-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Cameo-50x50,NA_KLAI_NA_Cameo-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Cameo,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Celery-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Celery-45x45,NA_KLAI_NA_Celery-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Celery,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Celery-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Celery-50x50,NA_KLAI_NA_Celery-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Celery,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Cinnabar-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Cinnabar-45x45,NA_KLAI_NA_Cinnabar-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Cinnabar,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Cinnabar-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Cinnabar-50x50,NA_KLAI_NA_Cinnabar-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Cinnabar,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Cobalt-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Cobalt-45x45,NA_KLAI_NA_Cobalt-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Cobalt,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Cobalt-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Cobalt-50x50,NA_KLAI_NA_Cobalt-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Cobalt,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Curry-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Curry-45x45,NA_KLAI_NA_Curry-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Curry,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Curry-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Curry-50x50,NA_KLAI_NA_Curry-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Curry,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Fern-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Fern-45x45,NA_KLAI_NA_Fern-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Fern,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Fern-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Fern-50x50,NA_KLAI_NA_Fern-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Fern,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Grey-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Grey-45x45,NA_KLAI_NA_Grey-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Grey,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Grey-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Grey-50x50,NA_KLAI_NA_Grey-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Grey,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Hazlenut-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Hazlenut-45x45,NA_KLAI_NA_Hazlenut-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Hazlenut,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Hazlenut-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Hazlenut-50x50,NA_KLAI_NA_Hazlenut-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Hazlenut,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Hunter-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Hunter-45x45,NA_KLAI_NA_Hunter-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Hunter,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Hunter-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Hunter-50x50,NA_KLAI_NA_Hunter-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Hunter,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Lavender-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Lavender-45x45,NA_KLAI_NA_Lavender-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Lavendar,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Lavender-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Lavender-50x50,NA_KLAI_NA_Lavender-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Lavendar,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Lime-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Lime-45x45,NA_KLAI_NA_Lime-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Lime,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Lime-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Lime-50x50,NA_KLAI_NA_Lime-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Lime,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Marine-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Marine-45x45,NA_KLAI_NA_Marine-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Marine,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Marine-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Marine-50x50,NA_KLAI_NA_Marine-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Marine,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Midnight-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Midnight-45x45,NA_KLAI_NA_Midnight-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Midnight,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Midnight-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Midnight-50x50,NA_KLAI_NA_Midnight-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Midnight,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Natural-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Natural-45x45,NA_KLAI_NA_Natural-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Natural,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Natural-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Natural-50x50,NA_KLAI_NA_Natural-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Natural,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Navy-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Navy-45x45,NA_KLAI_NA_Navy-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Navy,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Navy-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Navy-50x50,NA_KLAI_NA_Navy-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Navy,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Nutmeg-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Nutmeg-45x45,NA_KLAI_NA_Nutmeg-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Nutmeg,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Nutmeg-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Nutmeg-50x50,NA_KLAI_NA_Nutmeg-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Nutmeg,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Ocean-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Ocean-45x45,NA_KLAI_NA_Ocean-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Ocean,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Ocean-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Ocean-50x50,NA_KLAI_NA_Ocean-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Ocean,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Olive-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Olive-45x45,NA_KLAI_NA_Olive-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Olive,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Olive-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Olive-50x50,NA_KLAI_NA_Olive-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Olive,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Orchid-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Orchid-45x45,NA_KLAI_NA_Orchid-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Orchid,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Orchid-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Orchid-50x50,NA_KLAI_NA_Orchid-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Orchid,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Oyster-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Oyster-45x45,NA_KLAI_NA_Oyster-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Oyster,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Oyster-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Oyster-50x50,NA_KLAI_NA_Oyster-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Oyster,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Peacock-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Peacock-45x45,NA_KLAI_NA_Peacock-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Peacock,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Peacock-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Peacock-50x50,NA_KLAI_NA_Peacock-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Peacock,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Pewter-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Pewter-45x45,NA_KLAI_NA_Pewter-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Pewter,Size,45cm x 45cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Pewter-50x50,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Pewter-50x50,NA_KLAI_NA_Pewter-50x50,,FALSE,TRUE,,,,,,,,,,30,Colour,Pewter,Size,50cm x 50cm,,,,
,na-klai-n,KLAIPĖDA Napkins,,KLAIPĖDA NAPKINS - Raspberry-45x45,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA NAPKINS - Raspberry-45x45,NA_KLAI_NA_Raspberry-45x45,,FALSE,TRUE,,,,,,,,,,40,Colour,Raspberry,Size,45cm x 45cm,,,,
