Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,,,Product Image 1 Url,Product Image 2 Url
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Charcoal Size 180x400,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Charcoal Size 180x400,Size,TCC180X400,,,,NA_AM_TCC180X400,,FALSE,TRUE,,,,,,,,,,730,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 180,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 180,Size,TCSB180D,,,,NA_AM_TCSB180D,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 200,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 200,Size,TCSB200D,,,,NA_AM_TCSB200D,,FALSE,TRUE,,,,,,,,,,320,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 220,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 220,Size,TCSB220D,,,,NA_AM_TCSB220D,,FALSE,TRUE,,,,,,,,,,570,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Sky Blue Size 180x180,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size 180x180,Size,TCSB180X180,,,,NA_AM_TCSB180X180,,FALSE,TRUE,,,,,,,,,,530,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Sky Blue Size 180x250,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size 180x250,Size,TCSB180X250,,,,NA_AM_TCSB180X250,,FALSE,TRUE,,,,,,,,,,570,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Sky Blue Size 180x280,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size 180x280,Size,TCSB180X280,,,,NA_AM_TCSB180X280,,FALSE,TRUE,,,,,,,,,,610,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Sky Blue Size 180x320,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size 180x320,Size,TCSB180X320,,,,NA_AM_TCSB180X320,,FALSE,TRUE,,,,,,,,,,650,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Sky Blue Size 180x360,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size 180x360,Size,TCSB180X360,,,,NA_AM_TCSB180X360,,FALSE,TRUE,,,,,,,,,,690,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Sky Blue Size 180x400,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size 180x400,Size,TCSB180X400,,,,NA_AM_TCSB180X400,,FALSE,TRUE,,,,,,,,,,730,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Navy Size Round Diameter 180,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Navy Size Round Diameter 180,Size,TCN180D,,,,NA_AM_TCN180D,,FALSE,TRUE,,,,,,,,,,300,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Navy Size Round Diameter 200,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Navy Size Round Diameter 200,Size,TCN200D,,,,NA_AM_TCN200D,,FALSE,TRUE,,,,,,,,,,320,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Navy Size Round Diameter 270,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Navy Size Round Diameter 270,Size,TCN270D,,,,NA_AM_TCN270D,,FALSE,TRUE,,,,,,,,,,440,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Navy  Size 180x180,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Navy Size 180x180,Size,TCN180X180,,,,NA_AM_TCN180X180,,FALSE,TRUE,,,,,,,,,,530,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Navy Size 180x250,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Navy Size 180x250,Size,TCN180X250,,,,NA_AM_TCN180X250,,FALSE,TRUE,,,,,,,,,,570,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Navy Size 180x280,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Navy Size 180x280,Size,TCN180X280,,,,NA_AM_TCN180X280,,FALSE,TRUE,,,,,,,,,,610,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Navy Size 180x320,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Navy Size 180x320,Size,TCN180X320,,,,NA_AM_TCN180X320,,FALSE,TRUE,,,,,,,,,,650,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Navy Size 180x360,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Navy Size 180x360,Size,TCN180X360,,,,NA_AM_TCN180X360,,FALSE,TRUE,,,,,,,,,,690,,,,
,na-am-t,AMALFI Tablecloths,,AMALFI Tablecloth Colour Navy Size 180x400,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Navy Size 180x400,Size,TCN180X400,,,,NA_AM_TCN180X400,,FALSE,TRUE,,,,,,,,,,730,,,,
,na-ber-n,Bertha Napkins,,Bertha Napkins Colour Natural Flax & Bronze Borders Composition 100% linen Size 50x50 ,published,,,,,,,,,,,,,TRUE,,,Bertha Napkins Colour Natural Flax & Bronze Borders  Size 50x50 ,Size,NABB,,,,NA_BER_NABB,,FALSE,TRUE,,,,,,,,,,30,,,,
,na-ber-n,Bertha Napkins,,Bertha Napkins Colour Natural Flax & Indigo Borders Composition 100% linen Size 50x50 ,published,,,,,,,,,,,,,TRUE,,,Bertha Napkins Colour Natural Flax & Indigo Borders  Size 50x50 ,Size,NABI,,,,NA_BER_NABI,,FALSE,TRUE,,,,,,,,,,30,,,,
,na-ber-n,Bertha Napkins,,Bertha Napkins Colour Natural Flax & Red Borders Composition 100% linen Size 50x50 ,published,,,,,,,,,,,,,TRUE,,,Bertha Napkins Colour Natural Flax & Red Borders  Size 50x50 ,Size,NABR,,,,NA_BER_NABR,,FALSE,TRUE,,,,,,,,,,30,,,,
,na-ber-n,Bertha Napkins,,Bertha Tablecloth Colour Natural Flax & Bronze Borders Composition 100% linen Size 180x180 ,published,,,,,,,,,,,,,TRUE,,,Bertha Tablecloth Colour Natural Flax & Bronze Borders  Size 180x180 ,Size,TCB180x180,,,,NA_BER_TCB180x180,,FALSE,TRUE,,,,,,,,,,240,,,,
,na-ber-n,Bertha Napkins,,Bertha Tablecloth Colour Natural Flax & Indigo Borders Composition 100% linen Size 180 X 180 ,published,,,,,,,,,,,,,TRUE,,,Bertha Tablecloth Colour Natural Flax & Indigo Borders  Size 180 X 180 ,Size,TCI180x180,,,,NA_BER_TCI180x180,,FALSE,TRUE,,,,,,,,,,240,,,,
,na-ber-n,Bertha Napkins,,Bertha Tablecloth Colour Natural Flax & Bronze Borders Composition 100% Linen Size 180 X 280 cm ,published,,,,,,,,,,,,,TRUE,,,Bertha Tablecloth Colour Natural Flax & Bronze Borders Size 180 X 280 cm,Size,TCB180x280,,,,NA_BER_TCB180x280,,FALSE,TRUE,,,,,,,,,,265,,,,
,na-ber-n,Bertha Napkins,,Bertha Tablecloth Colour Natural Flax & Indigo Borders Composition 100% Linen Size 180 X 280 cm ,published,,,,,,,,,,,,,TRUE,,,Bertha Tablecloth Colour Natural Flax & Indigo Borders Linen Size 180 X 280 cm ,Size,TCI180x280,,,,NA_BER_TCI180x280,,FALSE,TRUE,,,,,,,,,,265,,,,
,na-ber-n,Bertha Napkins,,Bertha Tablecloth Colour Natural Flax & Red Borders Composition 100% Linen Size 180 X 280 cm ,published,,,,,,,,,,,,,TRUE,,,Bertha Tablecloth Colour Natural Flax & Red Borders Size 180 X 280 cm,Size,TCR180x280,,,,NA_BER_TCR180x280,,FALSE,TRUE,,,,,,,,,,265,,,,
,na-ber-n,Bertha Napkins,,Bertha Tablecloth Colour Natural Flax & Bronze Borders Composition 100% Linen Size 180 X 320 cm ,published,,,,,,,,,,,,,TRUE,,,Bertha Tablecloth Colour Natural Flax & Bronze Borders Size 180 X 320 cm ,Size,TCB180x320,,,,NA_BER_TCB180x320,,FALSE,TRUE,,,,,,,,,,290,,,,
,na-ber-n,Bertha Napkins,,Bertha Tablecloth Colour Natural Flax & Indigo Borders Composition 100% Linen Size 180 X 320 cm ,published,,,,,,,,,,,,,TRUE,,,Bertha Tablecloth Colour Natural Flax & Indigo Borders  Size 180 X 320 cm ,Size,TCI180x320,,,,NA_BER_TCI180x320,,FALSE,TRUE,,,,,,,,,,290,,,,
,na-ber-n,Bertha Napkins,,Bertha Tablecloth Colour Natural Flax & Red Borders Composition 100% Linen Size 180 X 320 cm ,published,,,,,,,,,,,,,TRUE,,,Bertha Tablecloth Colour Natural Flax & Red Borders  Size 180 X 320 cm ,Size,TCR180x320,,,,NA_BER_TCR180x320,,FALSE,TRUE,,,,,,,,,,290,,,,
,na-ber-n,Bertha Napkins,,Bertha Tablecloth Colour Natural Flax & Bronze Borders Composition 100% Linen Size 180 X 350 cm ,published,,,,,,,,,,,,,TRUE,,,Bertha Tablecloth Colour Natural Flax & Bronze Borders  Size 180 X 350 cm,Size,TCB180x350,,,,NA_BER_TCB180x350,,FALSE,TRUE,,,,,,,,,,315,,,,
,na-ber-n,Bertha Napkins,,Bertha Tablecloth Colour Natural Flax & Indigo Borders Composition 100% Linen Size 180 X 350 cm ,published,,,,,,,,,,,,,TRUE,,,Bertha Tablecloth Colour Natural Flax & Indigo Borders  Size 180 X 350 cm ,Size,TCI180x350,,,,NA_BER_TCI180x350,,FALSE,TRUE,,,,,,,,,,315,,,,
,na-cag-n,CAGLITARI Napkin,,CAGLITARI napkin - Colour Rose Quartz - 45 x 45,published,,,,,,,,,,,,,TRUE,,,CAGLITARI napkin - Colour Rose Quartz - 45 x 45,Size,NARQ45X45,,,,NA_CAG_NARQ45X45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-cag-n,CAGLITARI Napkin,,CAGLITARI napkin - Colour Rockpool - 45 x 45,published,,,,,,,,,,,,,TRUE,,,CAGLITARI napkin - Colour Rockpool - 45 x 45,Size,NARP45X45,,,,NA_CAG_NARP45X45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-cag-n,CAGLITARI Napkin,,CAGLITARI napkin - Colour Serenity - 45 x45,published,,,,,,,,,,,,,TRUE,,,CAGLITARI napkin - Colour Serenity - 45 x45,Size,NAS45X45,,,,NA_CAG_NAS45X45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-cag-n,CAGLITARI Napkin,,CAGLITARI napkin - Colour Pewter - 45 x45,published,,,,,,,,,,,,,TRUE,,,CAGLITARI napkin - Colour Pewter - 45 x45,Size,NAP45X45,,,,NA_CAG_NAP45X45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-cag-n,CAGLITARI Napkin,,CAGLITARI napkin - Colour Pearl Blue - 45 x 45,published,,,,,,,,,,,,,TRUE,,,CAGLITARI napkin - Colour Pearl Blue - 45 x 45,Size,NAPB42X42,,,,NA_CAG_NAPB42X42,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-cag-n,CAGLITARI Napkin,,CAGLITARI napkin - Colour White - 45 x 45,published,,,,,,,,,,,,,TRUE,,,CAGLITARI napkin - Colour White - 45 x 45,Size,NAW45X45,,,,NA_CAG_NAW45X45,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Rose Quartz - 42 x 180,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Rose Quartz - 42 x 180,Size,RURQ42X180,,,,NA_CAG_RURQ42X180,,FALSE,TRUE,,,,,,,,,,140,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Rose Quartz - 42 x 220,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Rose Quartz - 42 x 220,Size,RURQ42X220,,,,NA_CAG_RURQ42X220,,FALSE,TRUE,,,,,,,,,,160,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Rockpool - 42 x 220,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Rockpool - 42 x 220,Size,RURP42X220,,,,NA_CAG_RURP42X220,,FALSE,TRUE,,,,,,,,,,160,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Rockpool - 42 x 180,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Rockpool - 42 x 180,Size,RURP42X180,,,,NA_CAG_RURP42X180,,FALSE,TRUE,,,,,,,,,,140,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Serenity - 42 x 180,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Serenity - 42 x 180,Size,RUS42X180,,,,NA_CAG_RUS42X180,,FALSE,TRUE,,,,,,,,,,140,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Serenity - 42 x 220,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Serenity - 42 x 220,Size,RUS42X20,,,,NA_CAG_RUS42X20,,FALSE,TRUE,,,,,,,,,,160,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Pewter - 42 x 180,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Pewter - 42 x 180,Size,RUP42X180,,,,NA_CAG_RUP42X180,,FALSE,TRUE,,,,,,,,,,140,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Pewter - 42 x 220,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Pewter - 42 x 220,Size,RUP42X220,,,,NA_CAG_RUP42X220,,FALSE,TRUE,,,,,,,,,,160,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Pearl Blue - 42 x 220,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Pearl Blue - 42 x 220,Size,RUPB42X220,,,,NA_CAG_RUPB42X220,,FALSE,TRUE,,,,,,,,,,160,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Pearl Blue - 42 x 180,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Pearl Blue - 42 x 180,Size,RUPB42X180,,,,NA_CAG_RUPB42X180,,FALSE,TRUE,,,,,,,,,,140,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Oyster - 42 x 180,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Oyster - 42 x 180,Size,RUO42X180,,,,NA_CAG_RUO42X180,,FALSE,TRUE,,,,,,,,,,140,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour Oyster - 42 x 220,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour Oyster - 42 x 220,Size,RUO42X220,,,,NA_CAG_RUO42X220,,FALSE,TRUE,,,,,,,,,,160,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour White - 42 x 220,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour White - 42 x 220,Size,RUW42X220,,,,NA_CAG_RUW42X220,,FALSE,TRUE,,,,,,,,,,160,,,,
,na-cag-r,CAGLITARI Runner ,,CAGLITARI runner - Colour White - 42 x 180 cm,published,,,,,,,,,,,,,TRUE,,,CAGLITARI runner - Colour White - 42 x 180,Size,RUW42X180,,,,NA_CAG_RUW42X180,,FALSE,TRUE,,,,,,,,,,140,,,,
,na-d-cn,Diamantina Cocktail Napkin,,Diamantina Cocktail Napkin Handmade Hem Stitched Colour Optical White Size 22 x 22,published,,,,,,,,,,,,,TRUE,,,Diamantina Cocktail Napkin Handmade Hem Stitched Colour Optical White Size 22 x 22,Size,CNW,,,,NA_D_CNW,,FALSE,TRUE,,,,,,,,,,25,,,,
,na-d-cn,Diamantina Cocktail Napkin,,Diamantina Cocktail Napkins Handmade Hem Stitched Colour Optical White Size 12x12,published,,,,,,,,,,,,,TRUE,,,Diamantina Cocktail Napkins Handmade Hem Stitched Colour Optical White Size 12x12,Size,CNW12,,,,NA_D_CNW12,,FALSE,TRUE,,,,,,,,,,20,,,,
,na-d-n,Diamantina Napkins,,Diamantina Napkins Handmade Hem Stitched Composition 100% linen Colour Optical White Size 50x50  ,published,,,,,,,,,,,,,TRUE,,,Diamantina Napkins Handmade Hem Stitched  Colour Optical White Size 50x50  ,Size,NAW50,,,,NA_D _NAW50,,FALSE,TRUE,,,,,,,,,,50,,,,
,na-d-n,Diamantina Napkins,,Diamantina Tablecloth Handmade Hem Stitched Composition 100% linen Colour Semi Natural Size 180 x 250 ,published,,,,,,,,,,,,,TRUE,,,Diamantina Tablecloth Handmade Hem Stitched  Colour Semi Natural Size 180 x 250 ,Size,TCSN250,,,,NA_D _TCSN250,,FALSE,TRUE,,,,,,,,,,600,,,,
,na-d-n,Diamantina Napkins,,Diamantina Tablecloth Handmade Hem Stitched Composition 100% linen Colour Semi Natural Size 180 x 280 ,published,,,,,,,,,,,,,TRUE,,,Diamantina Tablecloth Handmade Hem Stitched  Colour Semi Natural Size 180 x 280 ,Size,TCSN280,,,,NA_D _TCSN280,,FALSE,TRUE,,,,,,,,,,650,,,,
,na-d-n,Diamantina Napkins,,Diamantina Tablecloth Handmade Hem Stitched Composition 100% linen Colour Semi Natural Diameter 180 ,published,,,,,,,,,,,,,TRUE,,,Diamantina Tablecloth Handmade Hem Stitched  Colour Semi Natural Diameter 180 ,Size,TCSNR180,,,,NA_D _TCSNR180,,FALSE,TRUE,,,,,,,,,,550,,,,
,na-d-n,Diamantina Napkins,,Diamantina Tablecloth Handmade Hem Stitched Composition 100% linen Colour Optical White Size 180 x 180 ,published,,,,,,,,,,,,,TRUE,,,Diamantina Tablecloth Handmade Hem Stitched  Colour Optical White Size 180 x 180 ,Size,TCW180,,,,NA_D _TCW180,,FALSE,TRUE,,,,,,,,,,490,,,,
,na-d-n,Diamantina Napkins,,Diamantina Tablecloth Handmade Hem Stitched Composition 100% linen Colour Optical White Size 180 x 250 ,published,,,,,,,,,,,,,TRUE,,,Diamantina Tablecloth Handmade Hem Stitched  Colour Optical White Size 180 x 250 ,Size,TCW250,,,,NA_D _TCW250,,FALSE,TRUE,,,,,,,,,,640,,,,
,na-d-n,Diamantina Napkins,,Diamantina Tablecloth Handmade Hem Stitched Composition 100% linen Colour Optical White Size 180 x 280 ,published,,,,,,,,,,,,,TRUE,,,Diamantina Tablecloth Handmade Hem Stitched  Colour Optical White Size 180 x 280 ,Size,TCW280,,,,NA_D _TCW280,,FALSE,TRUE,,,,,,,,,,675,,,,
,na-d-n,Diamantina Napkins,,Diamantina Tablecloth Handmade Hem Stitched Composition 100% linen Colour Optical White Size 180 x 320 ,published,,,,,,,,,,,,,TRUE,,,Diamantina Tablecloth Handmade Hem Stitched  Colour Optical White Size 180 x 320 ,Size,TCW320,,,,NA_D _TCW320,,FALSE,TRUE,,,,,,,,,,725,,,,
,na-d-n,Diamantina Napkin,,Diamantina Napkin Colour Optical White Size 50x50,published,,,,,,,,,,,,,TRUE,,,Diamantina Napkin Colour Optical White Size 50x50,Size,NN,,,,NA_D_NN,,FALSE,TRUE,,,,,,,,,,35,,,,
,na-d-p,Diamantina Placemat,,Diamantina Placemats Handmade Hem Stitched Colour Optical White Size 35x50,published,,,,,,,,,,,,,TRUE,,,Diamantina Placemats Handmade Hem Stitched Colour Optical White Size 35x50,Size,PM,,,,NA_D_PM,,FALSE,TRUE,,,,,,,,,,50,,,,
,na-d-r,Diamantina Runner,,Diamantina Runner Handmade Hem Stitched Colour Optical White Size 50x 180,published,,,,,,,,,,,,,TRUE,,,Diamantina Runner Handmade Hem Stitched Colour Optical White Size 50x 180,Size,RW,,,,NA_D_RW,,FALSE,TRUE,,,,,,,,,,110,,,,
,na-d-rtc,Diamantina Round Tablecloth ,,Diamantina Tablecloth Colour Optical White Round Diameter 180,published,,,,,,,,,,,,,TRUE,,,Diamantina Tablecloth Colour Optical White Round Diameter 180,Size,TC500,,,,NA_D_TCR180,,FALSE,TRUE,,,,,,,,,,800,,,,
,na-d-t,Diamantina Tablecloth,,Diamantina Tablecloth Colour Optical White Round Diameter 180,published,,,,,,,,,,,,,TRUE,,,Diamantina Tablecloth Colour Optical White Round Diameter 180,Size,TCWR180,,,,NA_D_TCWR180,,FALSE,TRUE,,,,,,,,,,500,,,,
,na-d-t,Diamantina Tablecloth,,Diamantina Tablecloth Colour Optical White Round Diameter 200,published,,,,,,,,,,,,,TRUE,,,Diamantina Tablecloth Colour Optical White Round Diameter 200,Size,TCDW200,,,,NA_D_TCDW200,,FALSE,TRUE,,,,,,,,,,550,,,,
,na-d-t,Diamantina Tablecloth,,Diamantina Tablecloth Handmade Hem Stitched Colour Optical White Size 180 x 360,published,,,,,,,,,,,,,TRUE,,,Diamantina Tablecloth Handmade Hem Stitched Colour Optical White Size 180 x 360,Size,TCW360,,,,NA_D_TCW360,,FALSE,TRUE,,,,,,,,,,800,,,,
,na-dots-n,CALYPSO DOTS Napkin,,CALYPSO DOTS Napkin Colour Black Size 50X50,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Napkin Colour Black Size 50X50,Size,NAB50X50,,,,NA_DOTS_NAB50X50,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-dots-n,CALYPSO DOTS Napkin,,CALYPSO DOTS Napkin Colour White Size 50X50,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Napkin Colour White Size 50X50,Size,NAW50X50,,,,NA_DOTS_NAW50X50,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-dots-n,CALYPSO DOTS Napkin,,CALYPSO DOTS Napkin Colour Natural Size 50X50,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Napkin Colour Natural Size 50X50,Size,NAN50X50,,,,NA_DOTS_NAN50X50,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-dots-p,CALYPSO DOTS Placemat,,CALYPSO DOTS Placemat Colour Black Size 30X50,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Placemat Colour Black Size 30X50,Size,PMB30X50,,,,NA_DOTS_PMB30X50,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-dots-p,CALYPSO DOTS Placemat,,CALYPSO DOTS Placemat Colour White Size 30X50,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Placemat Colour White Size 30X50,Size,PMW30X50,,,,NA_DOTS_PMW30X50,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-dots-p,CALYPSO DOTS Placemat,,CALYPSO DOTS Placemat Colour Natural Size 30X50,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Placemat Colour Natural Size 30X50,Size,PMN30X50,,,,NA_DOTS_PMN30X50,,FALSE,TRUE,,,,,,,,,,40,,,,
,na-dots-r,CALYPSO DOTS Runner,,CALYPSO DOTS Runner Colour Black Size 50x180,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Runner Colour Black Size 50x180,Size,RUB50X180,,,,NA_DOTS_RUB50X180,,FALSE,TRUE,,,,,,,,,,190,,,,
,na-dots-r,CALYPSO DOTS Runner,,CALYPSO DOTS Runner Colour White Size 50x180,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Runner Colour White Size 50x180,Size,RUW50X180,,,,NA_DOTS_RUW50X180,,FALSE,TRUE,,,,,,,,,,190,,,,
,na-dots-r,CALYPSO DOTS Runner,,CALYPSO DOTS Runner Colour Natural Size 50x180,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Runner Colour Natural Size 50x180,Size,RUN50X180,,,,NA_DOTS_RUN50X180,,FALSE,TRUE,,,,,,,,,,190,,,,
,na-dots-t,CALYPSO DOTS Tablecloth ,,CALYPSO DOTS Tablecloth Colour Black Round Diameter 180,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Tablecloth Colour Black Round Diameter 180,Size,TCB180D,,,,NA_DOTS_TCB180D,,FALSE,TRUE,,,,,,,,,,319,,,,
,na-dots-t,CALYPSO DOTS Tablecloth ,,CALYPSO DOTS Tablecloth  Colour Black Round Diameter 220 ,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Tablecloth  Colour Black Round Diameter 220 ,Size,TCB220D,,,,NA_DOTS_TCB220D,,FALSE,TRUE,,,,,,,,,,550,,,,
,na-dots-t,CALYPSO DOTS Tablecloth ,,CALYPSO DOTS Tablecloth  Colour Black Round Diameter 200 ,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Tablecloth  Colour Black Round Diameter 200 ,Size,TCB200D,,,,NA_DOTS_TCB200D,,FALSE,TRUE,,,,,,,,,,500,,,,
,na-dots-t,CALYPSO DOTS Tablecloth ,,CALYPSO DOTS Tablecloth  Colour Black Size 180x400 ,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Tablecloth  Colour Black Size 180x400 ,Size,TCB180X400,,,,NA_DOTS_TCB180X400,,FALSE,TRUE,,,,,,,,,,950,,,,
,na-dots-t,CALYPSO DOTS Tablecloth ,,CALYPSO DOTS Tablecloth  Colour Black Size 180x360,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Tablecloth  Colour Black Size 180x360,Size,TCB180X360,,,,NA_DOTS_TCB180X360,,FALSE,TRUE,,,,,,,,,,850,,,,
,na-dots-t,CALYPSO DOTS Tablecloth ,,CALYPSO DOTS Tablecloth  Colour Black Size 180x320,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Tablecloth  Colour Black Size 180x320,Size,TCB180X320,,,,NA_DOTS_TCB180X320,,FALSE,TRUE,,,,,,,,,,750,,,,
,na-dots-t,CALYPSO DOTS Tablecloth ,,CALYPSO DOTS Tablecloth  Colour Black Size 180x280 ,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Tablecloth  Colour Black Size 180x280 ,Size,TCB180X280,,,,NA_DOTS_TCB180X280,,FALSE,TRUE,,,,,,,,,,650,,,,
,na-dots-t,CALYPSO DOTS Tablecloth ,,CALYPSO DOTS Tablecloth  Colour Black Size 180x250 ,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Tablecloth  Colour Black Size 180x250 ,Size,TCB180X250,,,,NA_DOTS_TCB180X250,,FALSE,TRUE,,,,,,,,,,600,,,,
,na-dots-t,CALYPSO DOTS Tablecloth ,,CALYPSO DOTS Tablecloth  Colour Black Size 180x180,published,,,,,,,,,,,,,TRUE,,,CALYPSO DOTS Tablecloth  Colour Black Size 180x180,Size,TCB180X180,,,,NA_DOTS_TCB180X180,,FALSE,TRUE,,,,,,,,,,450,,,,
